,Month,Year,OIL COMPANIES,Quantity (000 Metric Tonnes),last_updated
1308,,2022,"MRPL-MANGALORE,KARNATAKA",1504.0,
1309,,2022,GRAND TOTAL,22337.0,
1310,,2020,"IOCL-BARAUNI,BIHAR",247.0,
1311,,2020,"IOCL-KOYALI, GUJARAT",578.0,
1312,,2020,"MRPL-MANGALORE,KARNATAKA",671.0,
1313,,2020,"HPCL-MUMBAI,MAHARASHTRA",549.0,
1314,,2020,HPCL-TOTAL,1917.0,
1315,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2523.0,
1316,,2020,"IOCL-DIGBOI,ASSAM",56.0,
1317,,2020,"IOCL-PARADIP,ODISHA",959.0,
1318,,2020,"MRPL-MANGALORE,KARNATAKA",566.0,
1319,,2020,"HPCL-MUMBAI,MAHARASHTRA",525.0,
1320,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2550.0,
1321,,2020,"IOCL-MATHURA, UTTAR PRADESH",769.0,
1322,,2020,IOCL TOTAL,5573.0,
1323,,2020,"CPCL-MANALI, TAMILNADU",579.0,
1324,,2020,ONGC TOTAL,634.0,
1325,,2020,"HPCL-VISAKH,ANDHRA PRADESH",725.0,
1326,,2020,HPCL-TOTAL,2164.0,
1327,,2020,"IOCL-BARAUNI,BIHAR",437.0,
1328,,2020,"IOCL-DIGBOI,ASSAM",51.0,
1329,,2020,"CPCL-MANALI, TAMILNADU",724.0,
1330,,2020,BPCL-TOTAL,2571.0,
1331,,2020,"HPCL-VISAKH,ANDHRA PRADESH",718.0,
1332,,2020,HPCL-TOTAL,2390.0,
1333,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",1468.0,
1334,,2020,"IOCL-HALDIA, WEST BENGAL",562.0,
1335,,2020,"CPCL-MANALI, TAMILNADU",562.0,
1336,,2020,"BPCL-KOCHI, KERALA",936.0,
1337,,2020,BPCL-TOTAL,2440.0,
1338,,2020,"HPCL-MUMBAI,MAHARASHTRA",658.0,
1339,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1047.0,
1340,,2020,RIL TOTAL,4390.0,
1341,,2020,"IOCL-BONGAIGAON,ASSAM",189.0,
1342,,2020,"BPCL-MUMBAI, MAHARASHTRA",909.0,
1343,,2020,"NRL-NUMALIGARH, ASSAM",198.0,
1344,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1345,,2020,ONGC TOTAL,820.0,
1346,,2020,HPCL-TOTAL,2414.0,
1347,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2230.0,
1348,,2020,"IOCL-BARAUNI,BIHAR",435.0,
1349,,2020,"IOCL-HALDIA, WEST BENGAL",585.0,
1350,,2020,"IOCL-DIGBOI,ASSAM",61.0,
1351,,2020,"NRL-NUMALIGARH, ASSAM",232.0,
1352,,2020,BPCL-TOTAL,2910.0,
1353,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
1354,,2020,"HPCL-VISAKH,ANDHRA PRADESH",793.0,
1355,,2020,"RIL,JAMNAGAR,GUJARAT",3023.0,
1356,,2020,"NEL-VADINAR,GUJARAT",563.0,
1357,,2020,GRAND TOTAL,18389.0,
1358,,2020,"IOCL-KOYALI, GUJARAT",1124.0,
1359,,2020,"IOCL-HALDIA, WEST BENGAL",680.0,
1360,,2020,"IOCL-MATHURA, UTTAR PRADESH",796.0,
1361,,2020,"IOCL-DIGBOI,ASSAM",59.0,
1362,,2020,IOCL TOTAL,6210.0,
1363,,2020,"BPCL-MUMBAI, MAHARASHTRA",1247.0,
1364,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1038.0,
1365,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2611.0,
1366,,2020,"IOCL-BARAUNI,BIHAR",553.0,
1367,,2020,"IOCL-GUWAHATI,ASSAM",84.0,
1368,,2020,"IOCL-DIGBOI,ASSAM",58.0,
1369,,2020,ONGC TOTAL,1314.0,
1370,,2021,"IOCL-HALDIA, WEST BENGAL",723.0,
1371,,2021,"IOCL-MATHURA, UTTAR PRADESH",893.0,
1372,,2021,"IOCL-DIGBOI,ASSAM",58.0,
1373,,2021,"IOCL-PARADIP,ODISHA",1206.0,
1374,,2021,IOCL TOTAL,6278.0,
1375,,2021,"BPCL-MUMBAI, MAHARASHTRA",1320.0,
1376,,2021,"BPCL-KOCHI, KERALA",1573.0,
1377,,2021,"NEL-VADINAR,GUJARAT",1545.0,
1378,,2021,GRAND TOTAL,21809.0,
1379,,2021,"IOCL-KOYALI, GUJARAT",912.0,
1380,,2021,"IOCL-PANIPAT, HARYANA",1047.0,
1381,,2021,"IOCL-PARADIP,ODISHA",1164.0,
1382,,2021,"CPCL-MANALI, TAMILNADU",758.0,
1383,,2021,"BPCL-MUMBAI, MAHARASHTRA",1264.0,
1384,,2021,RIL TOTAL,4876.0,
1385,,2021,"IOCL-DIGBOI,ASSAM",23.0,
1386,,2021,IOCL TOTAL,5927.0,
1387,,2021,"BPCL-MUMBAI, MAHARASHTRA",1376.0,
1388,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",8.0,
1389,,2021,"MRPL-MANGALORE,KARNATAKA",1361.0,
1390,,2021,ONGC TOTAL,1369.0,
1391,,2021,RIL TOTAL,4890.0,
