,Month,Year,OIL COMPANIES,Quantity (000 Metric Tonnes),last_updated
0,,2022,"IOCL-GUWAHATI,ASSAM",89.34,
1,,2022,IOCL TOTAL,5796.21,
2,,2022,"MRPL-MANGALORE,KARNATAKA",1461.6,
3,,2022,"HPCL-VISAKH,ANDHRA PRADESH",801.28,
4,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",978.05,
5,,2022,"NEL-VADINAR,GUJARAT",25.55,
6,,2022,GRAND TOTAL,19580.02,
7,,2022,"IOCL-HALDIA, WEST BENGAL",731.49,
8,,2022,IOCL TOTAL,6161.15,
9,,2022,"BPCL-KOCHI, KERALA",1506.63,
10,,2022,"RIL-(SEZ), JAMNAGAR,GUJARAT",2467.05,
11,,2022,RIL TOTAL,5307.9,
12,,2023,"IOCL-KOYALI, GUJARAT",1259.75,
13,,2023,"IOCL-HALDIA, WEST BENGAL",704.67,
14,,2023,"IOCL-DIGBOI,ASSAM",62.73,
15,,2023,"IOCL-BONGAIGAON,ASSAM",253.07,
16,,2023,"NRL-NUMALIGARH, ASSAM",284.05,
17,,2023,GRAND TOTAL,22809.58,
18,,2023,"IOCL-MATHURA, UTTAR PRADESH",740.61,
19,,2023,"IOCL-PANIPAT, HARYANA",1208.35,
20,,2023,"BPCL-KOCHI, KERALA",1406.51,
21,,2023,"RIL,JAMNAGAR,GUJARAT",2575.91,
22,,2023,"NEL-VADINAR,GUJARAT",1568.22,
23,,2023,"IOCL-BONGAIGAON,ASSAM",257.73,
24,,2023,"BPCL-KOCHI, KERALA",1542.02,
25,,2023,BPCL-TOTAL,3636.0,
26,,2023,"NRL-NUMALIGARH, ASSAM",205.02,
27,,2023,ONGC TOTAL,1507.19,
28,,2023,"HPCL-MUMBAI,MAHARASHTRA",873.83,
29,,2023,"HPCL-VISAKH,ANDHRA PRADESH",874.03,
30,,2021,BORL-BINA,648.0,
31,,2021,"NRL-NUMALIGARH, ASSAM",221.0,
32,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
33,,2021,ONGC TOTAL,1107.0,
34,,2021,"HPCL-MUMBAI,MAHARASHTRA",41.0,
35,,2021,"RIL,JAMNAGAR,GUJARAT",2773.0,
36,,2021,"IOCL-KOYALI, GUJARAT",1042.0,
37,,2021,"IOCL-HALDIA, WEST BENGAL",624.0,
38,,2021,"IOCL-DIGBOI,ASSAM",61.0,
39,,2021,"BPCL-KOCHI, KERALA",910.0,
40,,2021,BORL-BINA,519.0,
41,,2021,"MRPL-MANGALORE,KARNATAKA",961.0,
42,,2021,ONGC TOTAL,968.0,
43,,2021,"HPCL-VISAKH,ANDHRA PRADESH",737.0,
44,,2021,"BPCL-MUMBAI, MAHARASHTRA",1029.0,
45,,2021,"BPCL-KOCHI, KERALA",1016.0,
46,,2021,"MRPL-MANGALORE,KARNATAKA",1010.0,
47,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1063.0,
48,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2530.0,
49,,2021,"CPCL-MANALI, TAMILNADU",819.0,
50,,2021,BORL-BINA,623.0,
51,,2021,"RIL,JAMNAGAR,GUJARAT",2743.0,
52,,2021,RIL TOTAL,5027.0,
53,,2021,"NEL-VADINAR,GUJARAT",1677.0,
54,,2021,"IOCL-MATHURA, UTTAR PRADESH",643.0,
55,,2021,"BPCL-MUMBAI, MAHARASHTRA",1286.0,
56,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1112.0,
57,,2021,"IOCL-DIGBOI,ASSAM",60.0,
58,,2021,"IOCL-BONGAIGAON,ASSAM",219.0,
59,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
60,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",1079.0,
61,,2021,"RIL,JAMNAGAR,GUJARAT",2841.0,
62,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2361.0,
63,,2021,"IOCL-PANIPAT, HARYANA",1315.0,
64,,2021,"IOCL-PARADIP,ODISHA",877.0,
65,,2021,"CPCL-MANALI, TAMILNADU",500.0,
66,,2021,BPCL-TOTAL,3213.0,
67,,2021,"HPCL-MUMBAI,MAHARASHTRA",535.0,
68,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2644.0,
69,,2021,"IOCL-HALDIA, WEST BENGAL",708.0,
70,,2021,"IOCL-GUWAHATI,ASSAM",83.0,
71,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
72,,2021,"MRPL-MANGALORE,KARNATAKA",1468.0,
73,,2021,"IOCL-BARAUNI,BIHAR",602.0,
74,,2021,"IOCL-PANIPAT, HARYANA",1298.0,
75,,2021,IOCL TOTAL,5905.0,
76,,2021,"CPCL-MANALI, TAMILNADU",840.0,
77,,2021,CPCL-TOTAL,840.0,
78,,2021,"MRPL-MANGALORE,KARNATAKA",1434.0,
79,,2021,"RIL,JAMNAGAR,GUJARAT",3019.0,
80,,2021,"NEL-VADINAR,GUJARAT",1710.0,
81,,2022,"IOCL-GUWAHATI,ASSAM",92.0,
82,,2022,CPCL-TOTAL,915.0,
83,,2022,"NRL-NUMALIGARH, ASSAM",272.0,
84,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
85,,2022,"IOCL-GUWAHATI,ASSAM",82.0,
86,,2022,IOCL TOTAL,5785.0,
87,,2022,CPCL-TOTAL,928.0,
88,,2022,"BPCL-MUMBAI, MAHARASHTRA",1236.0,
89,,2022,"NEL-VADINAR,GUJARAT",1563.0,
90,,2022,"IOCL-PANIPAT, HARYANA",1285.0,
91,,2022,"IOCL-DIGBOI,ASSAM",61.0,
92,,2022,"IOCL-BONGAIGAON,ASSAM",248.0,
93,,2022,"CPCL-MANALI, TAMILNADU",1062.0,
94,,2022,BPCL-TOTAL,3493.0,
95,,2022,"HPCL-MUMBAI,MAHARASHTRA",711.0,
96,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1092.0,
97,,2020,"IOCL-BONGAIGAON,ASSAM",174.0,
98,,2020,"BPCL-MUMBAI, MAHARASHTRA",768.0,
99,,2020,BPCL-TOTAL,2086.0,
100,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",2.0,
101,,2020,"HPCL-VISAKH,ANDHRA PRADESH",774.0,
102,,2020,RIL TOTAL,5314.0,
103,,2020,GRAND TOTAL,14745.0,
104,,2020,"IOCL-BARAUNI,BIHAR",337.0,
105,,2020,"IOCL-GUWAHATI,ASSAM",24.0,
106,,2020,IOCL TOTAL,4311.0,
107,,2020,CPCL-TOTAL,441.0,
108,,2020,"NRL-NUMALIGARH, ASSAM",206.0,
109,,2020,"RIL,JAMNAGAR,GUJARAT",2762.0,
110,,2020,BORL-BINA,387.0,
111,,2020,BPCL-TOTAL,2540.0,
112,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",785.0,
113,,2020,"IOCL-PARADIP,ODISHA",1025.0,
114,,2020,CPCL-TOTAL,724.0,
115,,2020,BORL-BINA,411.0,
116,,2020,ONGC TOTAL,773.0,
117,,2020,"RIL,JAMNAGAR,GUJARAT",2830.0,
118,,2020,"NEL-VADINAR,GUJARAT",1560.0,
119,,2020,GRAND TOTAL,17680.0,
120,,2020,"IOCL-KOYALI, GUJARAT",834.0,
121,,2020,"IOCL-DIGBOI,ASSAM",56.0,
122,,2020,IOCL TOTAL,3950.0,
123,,2020,"BPCL-MUMBAI, MAHARASHTRA",828.0,
124,,2020,"MRPL-MANGALORE,KARNATAKA",905.0,
125,,2020,"IOCL-GUWAHATI,ASSAM",75.0,
126,,2020,CPCL-TOTAL,770.0,
127,,2020,BORL-BINA,489.0,
128,,2020,"HPCL-VISAKH,ANDHRA PRADESH",728.0,
129,,2020,ONGC TOTAL,738.0,
130,,2020,"HPCL-MUMBAI,MAHARASHTRA",496.0,
131,,2020,"HMEL-GGSR, BATHINDA, PUNJAB",1038.0,
132,,2020,"CPCL-MANALI, TAMILNADU",729.0,
133,,2020,CPCL-TOTAL,729.0,
134,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
135,,2020,"HPCL-MUMBAI,MAHARASHTRA",612.0,
136,,2020,"HPCL-VISAKH,ANDHRA PRADESH",808.0,
137,,2020,GRAND TOTAL,20782.0,
138,,2020,"IOCL-MATHURA, UTTAR PRADESH",871.0,
139,,2020,CPCL-TOTAL,766.0,
140,,2020,BPCL-TOTAL,3414.0,
141,,2020,"RIL,JAMNAGAR,GUJARAT",2996.0,
142,,2020,GRAND TOTAL,21024.0,
143,,2021,"NRL-NUMALIGARH, ASSAM",249.0,
144,,2021,BPCL-TOTAL,3837.0,
145,,2021,ONGC TOTAL,1427.0,
146,,2021,"IOCL-BONGAIGAON,ASSAM",196.0,
147,,2021,"HPCL-VISAKH,ANDHRA PRADESH",737.0,
148,,2021,"IOCL-MATHURA, UTTAR PRADESH",853.0,
149,,2021,"IOCL-PARADIP,ODISHA",1362.0,
150,,2021,CPCL-TOTAL,964.0,
151,,2023,"IOCL-KOYALI, GUJARAT",1121.57,
152,,2023,"IOCL-HALDIA, WEST BENGAL",706.28,
153,,2023,"IOCL-GUWAHATI,ASSAM",94.0,
154,,2023,"IOCL-BONGAIGAON,ASSAM",249.6,
155,,2023,CPCL-TOTAL,919.52,
156,,2023,"BPCL-MUMBAI, MAHARASHTRA",1258.57,
157,,2023,BPCL-TOTAL,3236.66,
158,,2023,"NRL-NUMALIGARH, ASSAM",-0.0,
159,,2023,"MRPL-MANGALORE,KARNATAKA",1468.92,
160,,2023,"RIL,JAMNAGAR,GUJARAT",2841.68,
161,,2023,"IOCL-PARADIP,ODISHA",1272.1,
162,,2023,IOCL TOTAL,6417.4,
163,,2023,BPCL-TOTAL,3456.97,
164,,2023,RIL TOTAL,5647.78,
165,,2023,"IOCL-BARAUNI,BIHAR",491.92,
166,,2023,BORL-BINA,579.83,
167,,2023,"NRL-NUMALIGARH, ASSAM",8.3,
168,,2023,RIL TOTAL,5037.32,
169,,2023,GRAND TOTAL,21538.44,
170,,2023,"IOCL-GUWAHATI,ASSAM",94.73,
171,,2023,IOCL TOTAL,6013.25,
172,,2023,"NRL-NUMALIGARH, ASSAM",245.1,
173,,2023,"ONGC-TATIPAKA,ANDHRA PRADESH",5.38,
174,,2023,"RIL,JAMNAGAR,GUJARAT",2951.38,
175,,2023,"IOCL-KOYALI, GUJARAT",1262.85,
176,,2023,"BPCL-KOCHI, KERALA",1345.9,
177,,2023,"NRL-NUMALIGARH, ASSAM",256.76,
178,,2023,"HMEL-GGSR, BATHINDA, PUNJAB",1106.15,
179,,2023,RIL TOTAL,5478.17,
180,,2023,"IOCL-HALDIA, WEST BENGAL",325.1,
181,,2023,"IOCL-GUWAHATI,ASSAM",90.04,
182,,2023,"IOCL-BONGAIGAON,ASSAM",251.38,
183,,2023,"NRL-NUMALIGARH, ASSAM",275.95,
184,,2023,HPCL-TOTAL,2934.57,
185,,2023,"IOCL-PARADIP,ODISHA",722.08,
186,,2023,"BPCL-MUMBAI, MAHARASHTRA",740.46,
187,,2023,BPCL-TOTAL,2994.35,
188,,2023,HPCL-TOTAL,3012.34,
189,,2023,RIL TOTAL,4520.59,
190,,2023,"IOCL-BARAUNI,BIHAR",553.58,
191,,2023,"IOCL-PARADIP,ODISHA",1260.94,
192,,2023,BORL-BINA,682.46,
193,,2023,"HPCL-MUMBAI,MAHARASHTRA",858.19,
194,,2023,"HPCL-VISAKH,ANDHRA PRADESH",826.45,
195,,2023,HPCL-TOTAL,2759.06,
196,,2023,"RIL,JAMNAGAR,GUJARAT",2796.68,
197,,2023,RIL TOTAL,5013.47,
198,,2023,"NEL-VADINAR,GUJARAT",1674.6,
199,,2023,"IOCL-PARADIP,ODISHA",1387.38,
200,,2023,BPCL-TOTAL,3619.88,
201,,2023,"MRPL-MANGALORE,KARNATAKA",1558.25,
202,,2023,"HPCL-MUMBAI,MAHARASHTRA",842.76,
203,,2023,"RIL,JAMNAGAR,GUJARAT",2784.65,
204,,2023,RIL TOTAL,5278.44,
205,,2023,"NEL-VADINAR,GUJARAT",1729.72,
206,,2024,"IOCL-BARAUNI,BIHAR",517.57,
207,,2024,"IOCL-KOYALI, GUJARAT",1191.57,
208,,2024,"IOCL-GUWAHATI,ASSAM",95.74,
209,,2024,BPCL-TOTAL,3476.48,
210,,2024,"MRPL-MANGALORE,KARNATAKA",1527.48,
211,,2024,"IOCL-KOYALI, GUJARAT",1249.94,
212,,2024,"IOCL-PANIPAT, HARYANA",693.25,
213,,2024,"IOCL-GUWAHATI,ASSAM",99.02,
214,,2024,BPCL-TOTAL,3174.59,
215,,2024,"IOCL-HALDIA, WEST BENGAL",735.72,
216,,2024,"IOCL-GUWAHATI,ASSAM",113.51,
217,,2024,"CPCL-MANALI, TAMILNADU",1072.31,
218,,2024,"NRL-NUMALIGARH, ASSAM",285.78,
219,,2024,ONGC TOTAL,1527.62,
220,,2024,"HMEL-GGSR, BATHINDA, PUNJAB",1103.42,
221,,2024,"NEL-VADINAR,GUJARAT",1728.11,
222,,2022,"IOCL-HALDIA, WEST BENGAL",706.39,
223,,2022,"IOCL-PANIPAT, HARYANA",1172.27,
224,,2022,"NRL-NUMALIGARH, ASSAM",270.72,
225,,2022,"ONGC-TATIPAKA,ANDHRA PRADESH",6.05,
226,,2022,"IOCL-HALDIA, WEST BENGAL",712.4,
227,,2022,"IOCL-BONGAIGAON,ASSAM",182.52,
228,,2022,"IOCL-PARADIP,ODISHA",1362.51,
229,,2022,"BPCL-KOCHI, KERALA",1431.85,
230,,2022,ONGC TOTAL,1421.98,
231,,2022,RIL TOTAL,5671.18,
232,,2022,"IOCL-HALDIA, WEST BENGAL",678.74,
233,,2022,"IOCL-BONGAIGAON,ASSAM",185.65,
234,,2022,"NRL-NUMALIGARH, ASSAM",240.56,
235,,2022,"HPCL-MUMBAI,MAHARASHTRA",851.69,
236,,2022,"HMEL-GGSR, BATHINDA, PUNJAB",1078.48,
237,,2022,"IOCL-KOYALI, GUJARAT",1303.93,
238,,2022,"IOCL-DIGBOI,ASSAM",62.85,
239,,2022,"BPCL-MUMBAI, MAHARASHTRA",689.36,
240,,2022,BORL-BINA,586.53,
241,,2022,"MRPL-MANGALORE,KARNATAKA",1428.36,
242,,2022,HPCL-TOTAL,2669.81,
243,,2022,"NEL-VADINAR,GUJARAT",1734.8,
244,,2022,"IOCL-BONGAIGAON,ASSAM",248.88,
245,,2022,"HPCL-MUMBAI,MAHARASHTRA",766.9,
246,,2022,HPCL-TOTAL,2342.38,
247,,2022,"NEL-VADINAR,GUJARAT",1750.8,
248,,2022,"IOCL-DIGBOI,ASSAM",44.35,
249,,2023,"IOCL-BARAUNI,BIHAR",546.51,
250,,2023,IOCL TOTAL,6037.64,
251,,2023,ONGC TOTAL,1475.55,
252,,2023,RIL TOTAL,5355.74,
253,,2023,"IOCL-MATHURA, UTTAR PRADESH",833.52,
